fa_flight_id,scheduled_in_utc,actual_in_utc,arr_delay_min,departure_delay_min,cancelled,diverted,settled_at_utc,ident_iata,tail_num,op_carrier,origin,dest
UAL762-1777853072-fa-1188p,2026-05-06T23:54:00,2026-05-06T23:59:00Z,5.0,0.0,0,0,2026-05-08T13:01:13.241475+00:00,UA762,N1902U,UA,AVL,DEN
AAL2128-1777875601-airline-2214p,2026-05-07T00:04:00,2026-05-06T23:58:00Z,-6.0,-4.0,0,0,2026-05-08T12:54:08.416461+00:00,AA2128,N857NN,AA,GSO,DFW
AAL1277-1777870047-airline-1174p,2026-05-06T23:50:00,2026-05-06T23:58:00Z,8.0,-6.0,0,0,2026-05-08T12:54:08.416461+00:00,AA1277,N121AN,AA,CHS,DFW
ENY4153-1777872909-airline-1407p,2026-05-06T22:55:00,2026-05-06T23:58:00Z,63.0,95.0,0,0,2026-05-08T12:56:32.536442+00:00,MQ4153,N319RG,MQ,SGF,CLT
ENY3407-1777876194-airline-1646p,2026-05-07T00:06:00,2026-05-06T23:58:00Z,-8.0,2.0,0,0,2026-05-08T12:57:29.607612+00:00,MQ3407,N778RH,MQ,ORD,CVG
SKW5021-1777873718-airline-892p,2026-05-06T23:06:00,2026-05-06T23:58:00Z,52.0,-3.0,0,0,2026-05-08T12:57:29.607612+00:00,OO5021,N932EV,OO,ORD,SUX
RPA4484-1777871812-airline-369p,2026-05-07T00:08:00,2026-05-06T23:58:00Z,-10.0,-1.0,0,0,2026-05-08T12:58:42.639641+00:00,YX4484,N436YX,YX,DCA,ORD
UAL2040-1777853004-fa-1406p,2026-05-06T23:35:00,2026-05-06T23:58:00Z,23.0,-13.0,0,0,2026-05-08T12:58:42.639641+00:00,UA2040,N14503,UA,BOS,ORD
SWA2125-1777880845-airline-1267p,2026-05-06T23:00:00,2026-05-06T23:58:00Z,58.0,75.0,0,0,2026-05-08T13:00:02.325615+00:00,WN2125,N500WR,WN,DEN,BWI
UAL2085-1777853073-fa-1387p,2026-05-07T00:12:00,2026-05-06T23:58:00Z,-14.0,0.0,0,0,2026-05-08T13:01:13.241475+00:00,UA2085,N62894,UA,YVR,DEN
SKW5914-1777870109-airline-26p,2026-05-07T00:18:00,2026-05-06T23:58:00Z,-20.0,-10.0,0,0,2026-05-08T13:01:13.241475+00:00,OO5914,N627SY,OO,TUL,DEN
PDT5870-1777872033-airline-1155p,2026-05-06T23:59:00,2026-05-06T23:57:00Z,-2.0,-5.0,0,0,2026-05-08T12:55:20.777259+00:00,PT5870,N942LL,PT,CLT,TRI
AAL215-1777880317-airline-191p,2026-05-07T00:03:00,2026-05-06T23:57:00Z,-6.0,-8.0,0,0,2026-05-08T12:58:42.639641+00:00,AA215,N545UW,AA,CUN,ORD
DAL2654-1777868458-fa-812p,2026-05-07T00:07:00,2026-05-06T23:56:00Z,-11.0,7.0,0,0,2026-05-08T12:50:20.709750+00:00,DL2654,N888DU,DL,ATL,MSP
UAL1609-1777853038-fa-2088p,2026-05-06T23:42:00,2026-05-06T23:56:00Z,14.0,-7.0,0,0,2026-05-08T12:52:47.078052+00:00,UA1609,N27734,UA,DFW,IAH
PDT5797-1777872033-airline-1054p,2026-05-07T00:20:00,2026-05-06T23:56:00Z,-24.0,-5.0,0,0,2026-05-08T12:55:20.777259+00:00,PT5797,N645AE,PT,CLT,MDT
SKW4690-1777875285-airline-1058p,2026-05-06T23:57:00,2026-05-06T23:56:00Z,-1.0,-10.0,0,0,2026-05-08T12:55:20.777259+00:00,OO4690,N122SY,OO,CLT,IAH
ENY3944-1777872909-airline-1141p,2026-05-06T23:07:00,2026-05-06T23:56:00Z,49.0,43.0,0,0,2026-05-08T12:57:29.607612+00:00,MQ3944,N788CJ,MQ,ORD,LSE
GJS4545-1777876660-airline-976p,2026-05-06T23:53:00,2026-05-06T23:56:00Z,3.0,14.0,0,0,2026-05-08T12:57:29.607612+00:00,G74545,N545GJ,G7,ORD,STL
SKW5544-1777874060-airline-1430p,2026-05-06T23:05:00,2026-05-06T23:56:00Z,51.0,50.0,0,0,2026-05-08T12:57:29.607612+00:00,OO5544,N762SK,OO,ORD,DSM
SKW4943-1777871812-airline-812p,2026-05-07T00:05:00,2026-05-06T23:56:00Z,-9.0,3.0,0,0,2026-05-08T12:58:42.639641+00:00,OO4943,N754EV,OO,MSN,ORD
SKW5422-1777873718-airline-1280p,2026-05-06T23:59:00,2026-05-06T23:56:00Z,-3.0,-10.0,0,0,2026-05-08T12:58:42.639641+00:00,OO5422,N87367,OO,TYS,ORD
SWA1513-1777873095-airline-1408p,2026-05-06T23:30:00,2026-05-06T23:56:00Z,26.0,28.0,0,0,2026-05-08T13:01:13.241475+00:00,WN1513,N274WN,WN,LAS,DEN
SLI1689-1777877126-airline-1716p,2026-05-06T23:50:00,2026-05-06T23:55:00Z,5.0,-5.0,0,0,2026-05-08T12:52:47.078052+00:00,5D1689,XA-HAC,5D,DFW,MEX
AAL1148-1777870047-airline-1033p,2026-05-07T00:30:00,2026-05-06T23:55:00Z,-35.0,-26.0,0,0,2026-05-08T12:56:32.536442+00:00,AA1148,N998NN,AA,UVF,CLT
SKW5029-1777873718-airline-902p,2026-05-06T23:16:00,2026-05-06T23:55:00Z,39.0,31.0,0,0,2026-05-08T12:57:29.607612+00:00,OO5029,N956SW,OO,ORD,MCW
UAL1182-1777853004-fa-1405p,2026-05-06T23:40:00,2026-05-06T23:55:00Z,15.0,-9.0,0,0,2026-05-08T12:58:42.639641+00:00,UA1182,N449UA,UA,CMH,ORD
UAL1394-1777841659-fa-2748p,2026-05-06T23:34:00,2026-05-06T23:55:00Z,21.0,-6.0,0,0,2026-05-08T12:58:42.639641+00:00,UA1394,N57863,UA,SFO,ORD
UAL1579-1777853055-fa-2888p,2026-05-06T23:59:00,2026-05-06T23:55:00Z,-4.0,-6.0,0,0,2026-05-08T13:00:02.325615+00:00,UA1579,N27283,UA,DEN,LGA
SWA3349-1777871111-airline-755p,2026-05-06T23:10:00,2026-05-06T23:55:00Z,45.0,53.0,0,0,2026-05-08T13:01:13.241475+00:00,WN3349,N8560Z,WN,BZN,DEN
UAL2239-1777853074-fa-5767p,2026-05-07T00:04:00,2026-05-06T23:55:00Z,-9.0,-13.0,0,0,2026-05-08T13:01:13.241475+00:00,UA2239,N69824,UA,BDL,DEN
SKW3843-1777875506-airline-1345p,2026-05-06T22:09:00,2026-05-06T23:54:00Z,105.0,81.0,0,0,2026-05-08T12:50:20.709750+00:00,OO3843,N304SY,OO,ATL,OAJ
DAL796-1777867245-fa-1989p,2026-05-06T23:29:00,2026-05-06T23:54:00Z,25.0,11.0,0,0,2026-05-08T12:51:34.603191+00:00,DL796,N822DX,DL,PHX,ATL
DAL1956-1777868500-fa-1746p,2026-05-07T00:29:00,2026-05-06T23:54:00Z,-35.0,-23.0,0,0,2026-05-08T12:51:34.603191+00:00,DL1956,N810DN,DL,NAS,ATL
AAL1550-1777870047-airline-1463p,2026-05-07T00:13:00,2026-05-06T23:54:00Z,-19.0,-5.0,0,0,2026-05-08T12:55:20.777259+00:00,AA1550,N923US,AA,CLT,TPA
AAL2661-1777871343-airline-674p,2026-05-06T23:52:00,2026-05-06T23:54:00Z,2.0,-10.0,0,0,2026-05-08T12:56:32.536442+00:00,AA2661,N165NN,AA,RIC,CLT
ENY3765-1777872909-airline-966p,2026-05-06T23:54:00,2026-05-06T23:54:00Z,0.0,0.0,0,0,2026-05-08T12:57:29.607612+00:00,MQ3765,N260NN,MQ,ORD,ROC
DAL2879-1777868541-fa-1110p,2026-05-06T23:47:00,2026-05-06T23:54:00Z,7.0,2.0,0,0,2026-05-08T12:58:42.639641+00:00,DL2879,N879DN,DL,ATL,ORD
UAL602-1777853005-fa-1258p,2026-05-06T23:55:00,2026-05-06T23:54:00Z,-1.0,-5.0,0,0,2026-05-08T12:58:42.639641+00:00,UA602,N78285,UA,PIT,ORD
SWA1552-1777873095-airline-1447p,2026-05-06T23:59:00,2026-05-06T23:54:00Z,-5.0,14.0,0,0,2026-05-08T13:00:02.325615+00:00,WN1552,N7876A,WN,DEN,SLC
SWA1791-1777880845-airline-895p,2026-05-06T23:30:00,2026-05-06T23:54:00Z,24.0,39.0,0,0,2026-05-08T13:00:02.325615+00:00,WN1791,N277WN,WN,DEN,BNA
SKW6024-1777870266-airline-2165p,2026-05-07T00:04:00,2026-05-06T23:54:00Z,-10.0,-3.0,0,0,2026-05-08T13:01:13.241475+00:00,OO6024,N909EV,OO,BIS,DEN
EDV5051-1777870516-airline-1386p,2026-05-06T23:52:00,2026-05-06T23:53:00Z,1.0,-7.0,0,0,2026-05-08T12:50:20.709750+00:00,9E5051,N355CA,9E,ATL,SGF
SKW6231-1777871559-airline-861p,2026-05-06T23:39:00,2026-05-06T23:53:00Z,14.0,-4.0,0,0,2026-05-08T12:52:47.078052+00:00,OO6231,N707SK,OO,DFW,GRK
PDT5827-1777872033-airline-1105p,2026-05-06T23:05:00,2026-05-06T23:53:00Z,48.0,34.0,0,0,2026-05-08T12:55:20.777259+00:00,PT5827,N650AE,PT,CLT,ROA
AAL2946-1777871343-airline-1032p,2026-05-06T23:32:00,2026-05-06T23:53:00Z,21.0,56.0,0,0,2026-05-08T12:57:29.607612+00:00,AA2946,N769US,AA,ORD,CLT
GJS4549-1777881311-airline-513p,2026-05-06T23:51:00,2026-05-06T23:53:00Z,2.0,-3.0,0,0,2026-05-08T12:58:42.639641+00:00,G74549,N549GJ,G7,LEX,ORD
SWA1848-1777880845-airline-935p,2026-05-06T23:50:00,2026-05-06T23:53:00Z,3.0,15.0,0,0,2026-05-08T13:00:02.325615+00:00,WN1848,N8303R,WN,DEN,DAL
SKW5062-1777873718-airline-944p,2026-05-06T22:17:00,2026-05-06T23:53:00Z,96.0,103.0,0,0,2026-05-08T13:00:02.325615+00:00,OO5062,N976SW,OO,DEN,DVL
SWA3778-1777870925-airline-646p,2026-05-06T23:35:00,2026-05-06T23:53:00Z,18.0,14.0,0,0,2026-05-08T13:01:13.241475+00:00,WN3778,N8967Q,WN,FLL,DEN
UAL2081-1777853112-fa-1087p,2026-05-06T23:21:00,2026-05-06T23:52:00Z,31.0,0.0,0,0,2026-05-08T12:51:34.603191+00:00,UA2081,N61886,UA,IAD,ATL
EDV5374-1777873937-airline-696p,2026-05-06T23:30:00,2026-05-06T23:52:00Z,22.0,13.0,0,0,2026-05-08T12:51:34.603191+00:00,9E5374,N292PQ,9E,CSG,ATL
AAL2660-1777871343-airline-672p,2026-05-06T23:12:00,2026-05-06T23:52:00Z,40.0,7.0,0,0,2026-05-08T12:54:08.416461+00:00,AA2660,N904AN,AA,RDU,DFW
AAL2462-1777880317-airline-607p,2026-05-07T00:15:00,2026-05-06T23:52:00Z,-23.0,-2.0,0,0,2026-05-08T12:54:08.416461+00:00,AA2462,N536UW,AA,ONT,DFW
ENY4273-1777871745-airline-1376p,2026-05-07T00:04:00,2026-05-06T23:52:00Z,-12.0,-6.0,0,0,2026-05-08T12:57:29.607612+00:00,MQ4273,N292NN,MQ,ORD,OMA
UAL329-1777853005-fa-405p,2026-05-06T23:42:00,2026-05-06T23:52:00Z,10.0,16.0,0,0,2026-05-08T12:58:42.639641+00:00,UA329,N35204,UA,BTV,ORD
RPA4423-1777871812-airline-296p,2026-05-07T00:17:00,2026-05-06T23:52:00Z,-25.0,-11.0,0,0,2026-05-08T12:58:42.639641+00:00,YX4423,N404YX,YX,BUF,ORD
SWA1358-1777873095-airline-1268p,2026-05-06T23:00:00,2026-05-06T23:52:00Z,52.0,32.0,0,0,2026-05-08T13:01:13.241475+00:00,WN1358,N436WN,WN,SLC,DEN
UAL1943-1777853074-fa-5771p,2026-05-07T00:19:00,2026-05-06T23:52:00Z,-27.0,-8.0,0,0,2026-05-08T13:01:13.241475+00:00,UA1943,N77537,UA,OMA,DEN
FFT3220-1777877850-airline-1176p,2026-05-07T00:07:00,2026-05-06T23:52:00Z,-15.0,-15.0,0,0,2026-05-08T13:01:13.241475+00:00,F93220,N317FR,F9,SLC,DEN
EDV5161-1777870860-airline-539p,2026-05-06T22:45:00,2026-05-06T23:51:00Z,66.0,4.0,0,0,2026-05-08T12:50:20.709750+00:00,9E5161,N678CA,9E,ATL,MGM
DAL2006-1777868742-fa-263p,2026-05-06T22:45:00,2026-05-06T23:51:00Z,66.0,63.0,0,0,2026-05-08T12:50:20.709750+00:00,DL2006,N978AT,DL,ATL,DSM
EDV5559-1777931418-fa-825p,2026-05-06T23:57:00,2026-05-06T23:51:00Z,-6.0,-7.0,0,0,2026-05-08T12:50:20.709750+00:00,9E5559,N317CA,9E,ATL,MSP
DAL1516-1777868316-fa-179p,2026-05-06T23:51:00,2026-05-06T23:51:00Z,0.0,-1.0,0,0,2026-05-08T12:51:34.603191+00:00,DL1516,N397DA,DL,CVG,ATL
DAL904-1777868483-fa-168p,2026-05-06T23:57:00,2026-05-06T23:51:00Z,-6.0,-9.0,0,0,2026-05-08T12:51:34.603191+00:00,DL904,N894DN,DL,SMF,ATL
DAL856-1777868714-fa-666p,2026-05-06T20:34:00,2026-05-06T23:51:00Z,197.0,136.0,0,0,2026-05-08T12:54:08.416461+00:00,DL856,N310DU,DL,LGA,DFW
UAL1673-1777853005-fa-1248p,2026-05-06T23:45:00,2026-05-06T23:51:00Z,6.0,-10.0,0,0,2026-05-08T12:58:42.639641+00:00,UA1673,N76516,UA,CLE,ORD
SKW4743-1777882464-airline-1621p,2026-05-06T23:55:00,2026-05-06T23:51:00Z,-4.0,14.0,0,0,2026-05-08T13:01:13.241475+00:00,OO4743,N773SK,OO,AMA,DEN
FFT4405-1777870984-airline-716p,2026-05-06T23:44:00,2026-05-06T23:50:00Z,6.0,14.0,0,0,2026-05-08T12:51:34.603191+00:00,F94405,N332FR,F9,MIA,ATL
UAL2106-1777853006-fa-697p,2026-05-07T00:00:00,2026-05-06T23:50:00Z,-10.0,-2.0,0,0,2026-05-08T12:58:42.639641+00:00,UA2106,N44501,UA,MIA,ORD
RPA3659-1777871683-airline-1387p,2026-05-06T23:58:00,2026-05-06T23:50:00Z,-8.0,-6.0,0,0,2026-05-08T12:58:42.639641+00:00,YX3659,N747YX,YX,YOW,ORD
UAL1195-1777853014-fa-558p,2026-05-07T00:19:00,2026-05-06T23:50:00Z,-29.0,0.0,0,0,2026-05-08T13:00:02.325615+00:00,UA1195,N75426,UA,DEN,LAX
UAL2302-1777853072-fa-1186p,2026-05-06T23:52:00,2026-05-06T23:50:00Z,-2.0,-3.0,0,0,2026-05-08T13:01:13.241475+00:00,UA2302,N14564,UA,LAX,DEN
DAL2131-1777867663-fa-892p,2026-05-06T23:30:00,2026-05-06T23:49:00Z,19.0,11.0,0,0,2026-05-08T12:51:34.603191+00:00,DL2131,N342DN,DL,PHL,ATL
DAL3027-1777868739-fa-1627p,2026-05-06T21:44:00,2026-05-06T23:49:00Z,125.0,112.0,0,0,2026-05-08T12:51:34.603191+00:00,DL3027,N950AT,DL,LIT,ATL
AAL2970-1777871343-airline-1062p,2026-05-06T22:48:00,2026-05-06T23:49:00Z,61.0,55.0,0,0,2026-05-08T12:54:08.416461+00:00,AA2970,N887NN,AA,BZN,DFW
UAL1400-1777853004-fa-1402p,2026-05-06T23:36:00,2026-05-06T23:49:00Z,13.0,0.0,0,0,2026-05-08T12:58:42.639641+00:00,UA1400,N447UA,UA,SRQ,ORD
UAL1281-1777853084-fa-969p,2026-05-07T00:19:00,2026-05-06T23:49:00Z,-30.0,-4.0,0,0,2026-05-08T13:00:02.325615+00:00,UA1281,N17413,UA,DEN,SAN
SWA1655-1777873095-airline-1539p,2026-05-06T23:10:00,2026-05-06T23:49:00Z,39.0,27.0,0,0,2026-05-08T13:01:13.241475+00:00,WN1655,N8831L,WN,ELP,DEN
UAL484-1777853073-fa-1379p,2026-05-06T23:54:00,2026-05-06T23:49:00Z,-5.0,-13.0,0,0,2026-05-08T13:01:13.241475+00:00,UA484,N848UA,UA,JAC,DEN
UAL2121-1777853070-fa-907p,2026-05-06T22:29:00,2026-05-06T23:49:00Z,80.0,12.0,0,0,2026-05-08T13:01:13.241475+00:00,UA2121,N14539,UA,SFO,DEN
EDV5368-1777851802-fa-2430p,2026-05-07T00:04:00,2026-05-06T23:48:00Z,-16.0,-10.0,0,0,2026-05-08T12:50:20.709750+00:00,9E5368,N601LR,9E,ATL,ABY
DAL1695-1777868311-fa-1960p,2026-05-06T23:22:00,2026-05-06T23:48:00Z,26.0,1.0,0,0,2026-05-08T12:51:34.603191+00:00,DL1695,N3772H,DL,IAD,ATL
SWA2291-1777876911-airline-581p,2026-05-06T22:40:00,2026-05-06T23:48:00Z,68.0,45.0,0,0,2026-05-08T12:51:34.603191+00:00,WN2291,N489WN,WN,HOU,ATL
AAL2089-1777875601-airline-2142p,2026-05-07T00:04:00,2026-05-06T23:48:00Z,-16.0,-3.0,0,0,2026-05-08T12:54:08.416461+00:00,AA2089,N987NN,AA,FAT,DFW
AAL2936-1777871343-airline-1017p,2026-05-06T23:59:00,2026-05-06T23:48:00Z,-11.0,-6.0,0,0,2026-05-08T12:54:08.416461+00:00,AA2936,N171US,AA,SRQ,DFW
UAL2437-1777853050-fa-983p,2026-05-06T23:28:00,2026-05-06T23:48:00Z,20.0,4.0,0,0,2026-05-08T12:57:29.607612+00:00,UA2437,N12114,UA,ORD,IAD
ENY3504-1777876194-airline-1793p,2026-05-06T23:39:00,2026-05-06T23:48:00Z,9.0,-1.0,0,0,2026-05-08T12:57:29.607612+00:00,MQ3504,N232NN,MQ,ORD,BWI
SWA1626-1777873095-airline-1513p,2026-05-06T23:20:00,2026-05-06T23:48:00Z,28.0,23.0,0,0,2026-05-08T13:01:13.241475+00:00,WN1626,N8876Q,WN,PHX,DEN
DAL937-1777868449-fa-1190p,2026-05-06T23:24:00,2026-05-06T23:47:00Z,23.0,2.0,0,0,2026-05-08T12:51:34.603191+00:00,DL937,N908DN,DL,TUS,ATL
DAL2718-1777868734-fa-2032p,2026-05-06T21:02:00,2026-05-06T23:47:00Z,165.0,138.0,0,0,2026-05-08T12:51:34.603191+00:00,DL2718,N607AT,DL,GPT,ATL
AAL1629-1777870047-airline-1551p,2026-05-06T23:57:00,2026-05-06T23:47:00Z,-10.0,26.0,0,0,2026-05-08T12:52:47.078052+00:00,AA1629,N855NN,AA,DFW,DCA
AAL380-1777872909-airline-994p,2026-05-06T23:35:00,2026-05-06T23:47:00Z,12.0,36.0,0,0,2026-05-08T12:54:08.416461+00:00,AA380,N814NN,AA,SAL,DFW
AAL1881-1777875601-airline-1849p,2026-05-06T23:34:00,2026-05-06T23:47:00Z,13.0,-7.0,0,0,2026-05-08T12:55:20.777259+00:00,AA1881,N712US,AA,CLT,BNA
UAL2211-1777853004-fa-1407p,2026-05-06T23:42:00,2026-05-06T23:47:00Z,5.0,2.0,0,0,2026-05-08T12:58:42.639641+00:00,UA2211,N434UA,UA,JAX,ORD
UAL2422-1777853005-fa-1255p,2026-05-06T23:55:00,2026-05-06T23:47:00Z,-8.0,-15.0,0,0,2026-05-08T12:58:42.639641+00:00,UA2422,N27419,UA,NAS,ORD
CMP476-1777870421-airline-2425p,2026-05-07T00:25:00,2026-05-06T23:47:00Z,-38.0,-3.0,0,0,2026-05-08T13:01:13.241475+00:00,CM476,HP-9808CMP,CM,PTY,DEN
FFT1094-1777870984-airline-424p,2026-05-06T22:43:00,2026-05-06T23:47:00Z,64.0,39.0,0,0,2026-05-08T13:01:13.241475+00:00,F91094,N430FR,F9,SFO,DEN
DAL1150-1777868694-fa-611p,2026-05-06T23:27:00,2026-05-06T23:46:00Z,19.0,14.0,0,0,2026-05-08T12:51:34.603191+00:00,DL1150,N553NW,DL,MCO,ATL
AAL1812-1777875601-airline-1756p,2026-05-06T23:37:00,2026-05-06T23:46:00Z,9.0,3.0,0,0,2026-05-08T12:52:47.078052+00:00,AA1812,N653AW,AA,DFW,ATL
AAL398-1777872909-airline-1180p,2026-05-07T00:09:00,2026-05-06T23:46:00Z,-23.0,-13.0,0,0,2026-05-08T12:56:32.536442+00:00,AA398,N824NN,AA,CUR,CLT
AAL445-1777871812-airline-330p,2026-05-07T00:13:00,2026-05-06T23:46:00Z,-27.0,-14.0,0,0,2026-05-08T12:57:29.607612+00:00,AA445,N717UW,AA,ORD,IND
ENY3427-1777876411-airline-494p,2026-05-06T23:53:00,2026-05-06T23:46:00Z,-7.0,-3.0,0,0,2026-05-08T12:57:29.607612+00:00,MQ3427,N317TB,MQ,ORD,BNA
UAL308-1777853004-fa-1403p,2026-05-06T23:34:00,2026-05-06T23:46:00Z,12.0,10.0,0,0,2026-05-08T12:58:42.639641+00:00,UA308,N37540,UA,PHL,ORD
SKW5387-1777873718-airline-1240p,2026-05-06T22:03:00,2026-05-06T23:46:00Z,103.0,128.0,0,0,2026-05-08T12:58:42.639641+00:00,OO5387,N211SY,OO,MTY,ORD
UAL1899-1777853120-fa-433p,2026-05-06T23:53:00,2026-05-06T23:46:00Z,-7.0,5.0,0,0,2026-05-08T13:00:02.325615+00:00,UA1899,N438UA,UA,DEN,AUS
SWA985-1777881901-airline-1871p,2026-05-06T23:50:00,2026-05-06T23:46:00Z,-4.0,19.0,0,0,2026-05-08T13:00:02.325615+00:00,WN985,N201LV,WN,DEN,BUR
UAL618-1777882401-airline-734p,2026-05-07T00:08:00,2026-05-06T23:46:00Z,-22.0,-7.0,0,0,2026-05-08T13:01:13.241475+00:00,UA618,N86534,UA,BTV,DEN
UAL2297-1777853073-fa-918p,2026-05-06T23:56:00,2026-05-06T23:46:00Z,-10.0,-6.0,0,0,2026-05-08T13:01:13.241475+00:00,UA2297,N14569,UA,BOS,DEN
UAL2411-1777847645-fa-1352p,2026-05-06T23:55:00,2026-05-06T23:46:00Z,-9.0,-15.0,0,0,2026-05-08T13:01:13.241475+00:00,UA2411,N37353,UA,PHL,DEN
DAL968-1777867781-fa-214p,2026-05-06T23:36:00,2026-05-06T23:45:00Z,9.0,12.0,0,0,2026-05-08T12:51:34.603191+00:00,DL968,N394DX,DL,LGA,ATL
AAL2176-1777880317-airline-223p,2026-05-06T22:05:00,2026-05-06T23:45:00Z,100.0,108.0,0,0,2026-05-08T12:52:47.078052+00:00,AA2176,N317PG,AA,DFW,IND
JIA5142-1777872223-airline-338p,2026-05-07T00:19:00,2026-05-06T23:45:00Z,-34.0,-13.0,0,0,2026-05-08T12:56:32.536442+00:00,OH5142,N647NN,OH,CAK,CLT
RPA4599-1777871812-airline-491p,2026-05-06T22:30:00,2026-05-06T23:45:00Z,75.0,77.0,0,0,2026-05-08T12:57:29.607612+00:00,YX4599,N130HQ,YX,ORD,SDF
AAL490-1777871812-airline-759p,2026-05-06T23:59:00,2026-05-06T23:45:00Z,-14.0,-3.0,0,0,2026-05-08T12:58:42.639641+00:00,AA490,N944NN,AA,PHL,ORD
UAL414-1777853110-fa-2118p,2026-05-06T23:42:00,2026-05-06T23:45:00Z,3.0,-1.0,0,0,2026-05-08T13:00:02.325615+00:00,UA414,N76503,UA,DEN,DFW
SWA840-1777881901-airline-1750p,2026-05-07T00:05:00,2026-05-06T23:45:00Z,-20.0,-7.0,0,0,2026-05-08T13:00:02.325615+00:00,WN840,N8882Q,WN,DEN,SMF
UAL1704-1777853074-fa-836p,2026-05-07T00:10:00,2026-05-06T23:45:00Z,-25.0,-12.0,0,0,2026-05-08T13:01:13.241475+00:00,UA1704,N69830,UA,RSW,DEN
EIN125-1777874998-airline-1822p,2026-05-07T00:15:00,2026-05-06T23:44:40Z,-30.333333333333332,-6.0,0,0,2026-05-08T12:58:42.639641+00:00,EI125,EI-EIN,EI,DUB,ORD
DAL1124-1777867244-fa-1417p,2026-05-06T23:55:00,2026-05-06T23:44:00Z,-11.0,-7.0,0,0,2026-05-08T12:50:20.709750+00:00,DL1124,N684DA,DL,ATL,RSW
EDV5059-1777873937-airline-751p,2026-05-06T23:27:00,2026-05-06T23:44:00Z,17.0,1.0,0,0,2026-05-08T12:50:20.709750+00:00,9E5059,N293PQ,9E,ATL,BTR
DAL26-1777868130-fa-875p,2026-05-06T23:33:00,2026-05-06T23:44:00Z,11.0,10.0,0,0,2026-05-08T12:51:34.603191+00:00,DL26,N527DN,DL,ICN,ATL
PDT5855-1777872033-airline-1139p,2026-05-07T00:10:00,2026-05-06T23:44:00Z,-26.0,-10.0,0,0,2026-05-08T12:56:32.536442+00:00,PT5855,N656AE,PT,SBY,CLT
SWA4292-1777872785-airline-718p,2026-05-06T23:10:00,2026-05-06T23:44:00Z,34.0,30.0,0,0,2026-05-08T13:01:13.241475+00:00,WN4292,N7887A,WN,LGB,DEN
SKW5848-1777870266-airline-2173p,2026-05-07T00:10:00,2026-05-06T23:44:00Z,-26.0,10.0,0,0,2026-05-08T13:01:13.241475+00:00,OO5848,N616UX,OO,FSD,DEN
JBU696-1777871714-airline-1692p,2026-05-06T23:42:00,2026-05-06T23:43:00Z,1.0,-7.0,0,0,2026-05-08T12:50:20.709750+00:00,B6696,N746JB,B6,ATL,BOS
DAL581-1777868561-fa-889p,2026-05-06T23:47:00,2026-05-06T23:43:00Z,-4.0,-6.0,0,0,2026-05-08T12:51:34.603191+00:00,DL581,N870DN,DL,AUA,ATL
DAL1506-1777868282-fa-1194p,2026-05-06T23:26:00,2026-05-06T23:43:00Z,17.0,-1.0,0,0,2026-05-08T12:51:34.603191+00:00,DL1506,N385DN,DL,VPS,ATL
SKW5293-1777873718-airline-1139p,2026-05-06T22:35:00,2026-05-06T23:43:00Z,68.0,41.0,0,0,2026-05-08T12:57:29.607612+00:00,OO5293,N945SW,OO,ORD,DLH
AAL250-1777880317-airline-654p,2026-05-06T23:44:00,2026-05-06T23:43:00Z,-1.0,20.0,0,0,2026-05-08T12:58:42.639641+00:00,AA250,N352PS,AA,MEX,ORD
UAL1498-1777853005-fa-407p,2026-05-06T23:45:00,2026-05-06T23:43:00Z,-2.0,-12.0,0,0,2026-05-08T12:58:42.639641+00:00,UA1498,N17752,UA,CHS,ORD
SKW4770-1777870109-airline-23p,2026-05-06T23:17:00,2026-05-06T23:43:00Z,26.0,39.0,0,0,2026-05-08T13:00:02.325615+00:00,OO4770,N465SW,OO,DEN,GJT
SKW5294-1777873718-airline-1140p,2026-05-06T23:32:00,2026-05-06T23:43:00Z,11.0,13.0,0,0,2026-05-08T13:00:02.325615+00:00,OO5294,N963SW,OO,DEN,CPR
SWA1329-1777873095-airline-1235p,2026-05-06T23:05:00,2026-05-06T23:43:00Z,38.0,60.0,0,0,2026-05-08T13:00:02.325615+00:00,WN1329,N8996Q,WN,DEN,STL
UAL1698-1777876008-airline-4684p,2026-05-06T23:53:00,2026-05-06T23:43:00Z,-10.0,-1.0,0,0,2026-05-08T13:01:13.241475+00:00,UA1698,N27568,UA,PUJ,DEN
AAL1855-1777875601-airline-1813p,2026-05-06T23:27:00,2026-05-06T23:42:00Z,15.0,10.0,0,0,2026-05-08T12:51:34.603191+00:00,AA1855,N764US,AA,ORD,ATL
DAL785-1777868577-fa-1121p,2026-05-06T23:48:00,2026-05-06T23:42:00Z,-6.0,-6.0,0,0,2026-05-08T12:51:34.603191+00:00,DL785,N514DE,DL,SFO,ATL
AAL1735-1777875601-airline-1664p,2026-05-06T23:46:00,2026-05-06T23:42:00Z,-4.0,8.0,0,0,2026-05-08T12:52:47.078052+00:00,AA1735,N459AN,AA,DFW,MIA
JIA5374-1777871933-airline-729p,2026-05-06T22:50:00,2026-05-06T23:42:00Z,52.0,66.0,0,0,2026-05-08T12:55:20.777259+00:00,OH5374,N575NN,OH,CLT,MYR
JIA5563-1777872223-airline-794p,2026-05-07T00:07:00,2026-05-06T23:42:00Z,-25.0,-13.0,0,0,2026-05-08T12:58:42.639641+00:00,OH5563,N531EG,OH,CAK,ORD
